Analyzer:;PQM-711 (BS0109)
Recording start: ;2019-10-17 10:50:00.004
Recording stop: ;2019-10-25 13:30:00.186
Time:;(UTC+2)
Flag:;
E - event;
P - PLL no synchronization;
G - GPS no synchronization;
T - time resynchronization;
A - A/D overflow;

;;'E';'P';'G';'T';'A';Date      ;Time (UTC+2);THD U L1 avg [%];THD U L2 avg [%];THD U L3 avg [%];U H 1 L1 avg [V];U H 2 L1 avg [V];U H 3 L1 avg [V];U H 4 L1 avg [V];U H 5 L1 avg [V];U H 6 L1 avg [V];U H 7 L1 avg [V];U H 8 L1 avg [V];U H 9 L1 avg [V];U H 10 L1 avg [V];U H 11 L1 avg [V];U H 12 L1 avg [V];U H 13 L1 avg [V];U H 14 L1 avg [V];U H 15 L1 avg [V];U H 16 L1 avg [V];U H 17 L1 avg [V];U H 18 L1 avg [V];U H 19 L1 avg [V];U H 20 L1 avg [V];U H 21 L1 avg [V];U H 22 L1 avg [V];U H 23 L1 avg [V];U H 24 L1 avg [V];U H 25 L1 avg [V];U H 26 L1 avg [V];U H 27 L1 avg [V];U H 28 L1 avg [V];U H 29 L1 avg [V];U H 30 L1 avg [V];U H 31 L1 avg [V];U H 32 L1 avg [V];U H 33 L1 avg [V];U H 34 L1 avg [V];U H 35 L1 avg [V];U H 36 L1 avg [V];U H 37 L1 avg [V];U H 38 L1 avg [V];U H 39 L1 avg [V];U H 40 L1 avg [V];U H 41 L1 avg [V];U H 42 L1 avg [V];U H 43 L1 avg [V];U H 44 L1 avg [V];U H 45 L1 avg [V];U H 46 L1 avg [V];U H 47 L1 avg [V];U H 48 L1 avg [V];U H 49 L1 avg [V];U H 50 L1 avg [V];U H 1 L2 avg [V];U H 2 L2 avg [V];U H 3 L2 avg [V];U H 4 L2 avg [V];U H 5 L2 avg [V];U H 6 L2 avg [V];U H 7 L2 avg [V];U H 8 L2 avg [V];U H 9 L2 avg [V];U H 10 L2 avg [V];U H 11 L2 avg [V];U H 12 L2 avg [V];U H 13 L2 avg [V];U H 14 L2 avg [V];U H 15 L2 avg [V];U H 16 L2 avg [V];U H 17 L2 avg [V];U H 18 L2 avg [V];U H 19 L2 avg [V];U H 20 L2 avg [V];U H 21 L2 avg [V];U H 22 L2 avg [V];U H 23 L2 avg [V];U H 24 L2 avg [V];U H 25 L2 avg [V];U H 26 L2 avg [V];U H 27 L2 avg [V];U H 28 L2 avg [V];U H 29 L2 avg [V];U H 30 L2 avg [V];U H 31 L2 avg [V];U H 32 L2 avg [V];U H 33 L2 avg [V];U H 34 L2 avg [V];U H 35 L2 avg [V];U H 36 L2 avg [V];U H 37 L2 avg [V];U H 38 L2 avg [V];U H 39 L2 avg [V];U H 40 L2 avg [V];U H 41 L2 avg [V];U H 42 L2 avg [V];U H 43 L2 avg [V];U H 44 L2 avg [V];U H 45 L2 avg [V];U H 46 L2 avg [V];U H 47 L2 avg [V];U H 48 L2 avg [V];U H 49 L2 avg [V];U H 50 L2 avg [V];U H 1 L3 avg [V];U H 2 L3 avg [V];U H 3 L3 avg [V];U H 4 L3 avg [V];U H 5 L3 avg [V];U H 6 L3 avg [V];U H 7 L3 avg [V];U H 8 L3 avg [V];U H 9 L3 avg [V];U H 10 L3 avg [V];U H 11 L3 avg [V];U H 12 L3 avg [V];U H 13 L3 avg [V];U H 14 L3 avg [V];U H 15 L3 avg [V];U H 16 L3 avg [V];U H 17 L3 avg [V];U H 18 L3 avg [V];U H 19 L3 avg [V];U H 20 L3 avg [V];U H 21 L3 avg [V];U H 22 L3 avg [V];U H 23 L3 avg [V];U H 24 L3 avg [V];U H 25 L3 avg [V];U H 26 L3 avg [V];U H 27 L3 avg [V];U H 28 L3 avg [V];U H 29 L3 avg [V];U H 30 L3 avg [V];U H 31 L3 avg [V];U H 32 L3 avg [V];U H 33 L3 avg [V];U H 34 L3 avg [V];U H 35 L3 avg [V];U H 36 L3 avg [V];U H 37 L3 avg [V];U H 38 L3 avg [V];U H 39 L3 avg [V];U H 40 L3 avg [V];U H 41 L3 avg [V];U H 42 L3 avg [V];U H 43 L3 avg [V];U H 44 L3 avg [V];U H 45 L3 avg [V];U H 46 L3 avg [V];U H 47 L3 avg [V];U H 48 L3 avg [V];U H 49 L3 avg [V];U H 50 L3 avg [V]
;;   ;   ;   ;   ;   ;2019-10-24;15:50:00.161;1,75            ;1,74            ;1,63            ;235,82          ;0,0375          ;0,4754          ;0,0375          ;3,7285          ;0,1001          ;1,6515          ;0,0250          ;0,2252          ;0,0500           ;0,2753           ;0,0250           ;0,0626           ;0,0250           ;0,0500           ;0,0375           ;0,2127           ;0,0375           ;0,1501           ;0,0250           ;0,0876           ;0,0250           ;0,0500           ;0,0125           ;0,0626           ;0,0125           ;0,0250           ;0,0125           ;0,0500           ;0,0125           ;0,0250           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;236,48          ;0,0500          ;0,2878          ;0,0626          ;3,7410          ;0,0250          ;1,6265          ;0,0500          ;0,2377          ;0,0375           ;0,3003           ;0,0375           ;0,0626           ;0,0375           ;0,1126           ;0,0375           ;0,0876           ;0,0250           ;0,1627           ;0,0375           ;0,0876           ;0,0375           ;0,1001           ;0,0125           ;0,0500           ;0,0250           ;0,0500           ;0,0250           ;0,0626           ;0,0125           ;0,0125           ;0,0125           ;0,0250           ;0,0125           ;0,0250           ;0,0125           ;0,0250           ;0,0125           ;0,0000           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0000           ;0,0125           ;0,0125           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;236,26          ;0,0375          ;0,2627          ;0,0751          ;3,4657          ;0,0250          ;1,5515          ;0,0500          ;0,3128          ;0,0250           ;0,3378           ;0,0250           ;0,0876           ;0,0250           ;0,0500           ;0,0250           ;0,1376           ;0,0375           ;0,0876           ;0,0125           ;0,2878           ;0,0375           ;0,2002           ;0,0250           ;0,0751           ;0,0250           ;0,0250           ;0,0125           ;0,0626           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0375           ;0,0125           ;0,0250           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0000           ;0,0000           ;0,0125           ;0,0125           
;;   ;   ;   ;   ;   ;2019-10-24;16:00:00.180;1,71            ;1,71            ;1,61            ;236,13          ;0,0375          ;0,4381          ;0,0375          ;3,6297          ;0,1126          ;1,6522          ;0,0250          ;0,2128          ;0,0501           ;0,2503           ;0,0250           ;0,0751           ;0,0250           ;0,0501           ;0,0501           ;0,1502           ;0,0375           ;0,1752           ;0,0250           ;0,0626           ;0,0250           ;0,0501           ;0,0125           ;0,0751           ;0,0125           ;0,0375           ;0,0125           ;0,0501           ;0,0125           ;0,0250           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;236,70          ;0,0375          ;0,2754          ;0,0626          ;3,6422          ;0,0250          ;1,6396          ;0,0501          ;0,2503          ;0,0250           ;0,2754           ;0,0375           ;0,1126           ;0,0375           ;0,0876           ;0,0375           ;0,0751           ;0,0250           ;0,1627           ;0,0375           ;0,1126           ;0,0375           ;0,1377           ;0,0125           ;0,0626           ;0,0250           ;0,0751           ;0,0250           ;0,0501           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0250           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0250           ;0,0125           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;236,43          ;0,0375          ;0,2253          ;0,0751          ;3,3919          ;0,0250          ;1,5896          ;0,0501          ;0,3129          ;0,0250           ;0,3379           ;0,0250           ;0,1001           ;0,0250           ;0,0375           ;0,0375           ;0,0501           ;0,0375           ;0,0751           ;0,0125           ;0,2378           ;0,0250           ;0,2003           ;0,0250           ;0,0876           ;0,0250           ;0,0250           ;0,0125           ;0,0501           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0375           ;0,0125           ;0,0250           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0000           ;0,0125           ;0,0125           
;;   ;   ;   ;   ;   ;2019-10-24;16:10:00.105;1,74            ;1,74            ;1,64            ;236,43          ;0,0376          ;0,5138          ;0,0376          ;3,6840          ;0,1128          ;1,6791          ;0,0251          ;0,2130          ;0,0376           ;0,3258           ;0,0251           ;0,1128           ;0,0251           ;0,0501           ;0,0501           ;0,2506           ;0,0376           ;0,2255           ;0,0251           ;0,0752           ;0,0251           ;0,0501           ;0,0125           ;0,0877           ;0,0125           ;0,0251           ;0,0125           ;0,0501           ;0,0125           ;0,0251           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;236,98          ;0,0376          ;0,2631          ;0,0501          ;3,7341          ;0,0251          ;1,6290          ;0,0501          ;0,2757          ;0,0376           ;0,3383           ;0,0376           ;0,1002           ;0,0376           ;0,1002           ;0,0376           ;0,1128           ;0,0251           ;0,2255           ;0,0376           ;0,1128           ;0,0251           ;0,1128           ;0,0125           ;0,0627           ;0,0251           ;0,0752           ;0,0251           ;0,0627           ;0,0125           ;0,0125           ;0,0125           ;0,0251           ;0,0125           ;0,0376           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0251           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;236,63          ;0,0376          ;0,2757          ;0,0752          ;3,4835          ;0,0125          ;1,5663          ;0,0501          ;0,2882          ;0,0251           ;0,3759           ;0,0251           ;0,0877           ;0,0251           ;0,0376           ;0,0376           ;0,1253           ;0,0376           ;0,0752           ;0,0125           ;0,2130           ;0,0376           ;0,1629           ;0,0251           ;0,0752           ;0,0251           ;0,0251           ;0,0125           ;0,0501           ;0,0125           ;0,0251           ;0,0125           ;0,0125           ;0,0125           ;0,0376           ;0,0125           ;0,0251           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0000           ;0,0000           ;0,0125           ;0,0125           
;;   ;   ;   ;   ;   ;2019-10-24;16:20:00.051;1,54            ;1,51            ;1,42            ;236,46          ;0,0376          ;0,5390          ;0,0376          ;3,0082          ;0,1003          ;1,8425          ;0,0376          ;0,2131          ;0,0376           ;0,4512           ;0,0251           ;0,3259           ;0,0251           ;0,0877           ;0,0501           ;0,2757           ;0,0376           ;0,1504           ;0,0376           ;0,0877           ;0,0251           ;0,0627           ;0,0125           ;0,1253           ;0,0125           ;0,0125           ;0,0125           ;0,0501           ;0,0125           ;0,0376           ;0,0125           ;0,0251           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;237,06          ;0,0376          ;0,2632          ;0,0501          ;3,0207          ;0,0376          ;1,7924          ;0,0627          ;0,2757          ;0,0376           ;0,3635           ;0,0376           ;0,2005           ;0,0376           ;0,0877           ;0,0376           ;0,2005           ;0,0376           ;0,1253           ;0,0251           ;0,1880           ;0,0251           ;0,1379           ;0,0125           ;0,1003           ;0,0251           ;0,0752           ;0,0251           ;0,0627           ;0,0125           ;0,0376           ;0,0125           ;0,0125           ;0,0125           ;0,0376           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0251           ;0,0125           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;236,81          ;0,0376          ;0,2883          ;0,0752          ;2,7575          ;0,0125          ;1,7422          ;0,0501          ;0,3259          ;0,0376           ;0,4136           ;0,0251           ;0,1880           ;0,0251           ;0,0627           ;0,0251           ;0,2005           ;0,0376           ;0,1379           ;0,0251           ;0,2507           ;0,0376           ;0,1755           ;0,0251           ;0,1003           ;0,0251           ;0,0251           ;0,0125           ;0,0627           ;0,0125           ;0,0376           ;0,0125           ;0,0125           ;0,0125           ;0,0501           ;0,0125           ;0,0251           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0000           ;0,0000           ;0,0125           ;0,0125           
;;   ;   ;   ;   ;   ;2019-10-24;16:30:00.123;1,56            ;1,51            ;1,42            ;236,43          ;0,0376          ;0,5391          ;0,0376          ;3,1089          ;0,0878          ;1,7551          ;0,0376          ;0,2256          ;0,0376           ;0,5641           ;0,0251           ;0,3385           ;0,0251           ;0,1630           ;0,0501           ;0,2507           ;0,0376           ;0,1003           ;0,0251           ;0,1254           ;0,0251           ;0,0501           ;0,0125           ;0,1003           ;0,0125           ;0,0125           ;0,0125           ;0,0501           ;0,0125           ;0,0376           ;0,0125           ;0,0251           ;0,0125           ;0,0251           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;237,06          ;0,0376          ;0,2883          ;0,0501          ;3,0713          ;0,0376          ;1,6673          ;0,0501          ;0,2883          ;0,0376           ;0,4638           ;0,0376           ;0,2382           ;0,0376           ;0,1003           ;0,0376           ;0,2006           ;0,0251           ;0,1379           ;0,0251           ;0,1630           ;0,0376           ;0,1128           ;0,0251           ;0,0752           ;0,0251           ;0,0627           ;0,0251           ;0,0627           ;0,0125           ;0,0376           ;0,0125           ;0,0251           ;0,0125           ;0,0501           ;0,0125           ;0,0251           ;0,0125           ;0,0125           ;0,0125           ;0,0251           ;0,0125           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;236,78          ;0,0501          ;0,2883          ;0,0627          ;2,8457          ;0,0251          ;1,5795          ;0,0501          ;0,3134          ;0,0376           ;0,4388           ;0,0251           ;0,2256           ;0,0251           ;0,0501           ;0,0251           ;0,2633           ;0,0376           ;0,1003           ;0,0251           ;0,2883           ;0,0376           ;0,1003           ;0,0251           ;0,0878           ;0,0251           ;0,0501           ;0,0125           ;0,0627           ;0,0125           ;0,0501           ;0,0125           ;0,0251           ;0,0125           ;0,0501           ;0,0125           ;0,0376           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0000           ;0,0125           ;0,0125           ;0,0000           ;0,0125           ;0,0000           
;;   ;   ;   ;   ;   ;2019-10-24;16:40:00.096;1,40            ;1,32            ;1,25            ;236,13          ;0,0251          ;0,5512          ;0,0376          ;2,7059          ;0,1002          ;1,4782          ;0,0251          ;0,3007          ;0,0376           ;0,9020           ;0,0251           ;0,4259           ;0,0251           ;0,1378           ;0,0501           ;0,1503           ;0,0376           ;0,1378           ;0,0251           ;0,0501           ;0,0251           ;0,0501           ;0,0125           ;0,1127           ;0,0251           ;0,0251           ;0,0125           ;0,0376           ;0,0125           ;0,0376           ;0,0125           ;0,0251           ;0,0125           ;0,0251           ;0,0000           ;0,0251           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0000           ;0,0125           ;0,0125           ;0,0125           ;0,0000           ;0,0000           ;0,0000           ;0,0125           ;0,0000           ;236,92          ;0,0501          ;0,2756          ;0,0501          ;2,6182          ;0,0376          ;1,3530          ;0,0626          ;0,3132          ;0,0376           ;0,7141           ;0,0376           ;0,3884           ;0,0251           ;0,1253           ;0,0376           ;0,3257           ;0,0376           ;0,1629           ;0,0251           ;0,1127           ;0,0251           ;0,0626           ;0,0125           ;0,1253           ;0,0251           ;0,0501           ;0,0251           ;0,0752           ;0,0125           ;0,0501           ;0,0125           ;0,0251           ;0,0125           ;0,0501           ;0,0125           ;0,0251           ;0,0125           ;0,0125           ;0,0125           ;0,0251           ;0,0125           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0125           ;0,0125           ;0,0000           ;236,31          ;0,0501          ;0,2756          ;0,0752          ;2,4554          ;0,0251          ;1,2402          ;0,0626          ;0,3508          ;0,0376           ;0,6514           ;0,0251           ;0,4009           ;0,0125           ;0,1002           ;0,0251           ;0,3633           ;0,0251           ;0,2004           ;0,0251           ;0,2631           ;0,0376           ;0,0752           ;0,0125           ;0,1629           ;0,0125           ;0,0251           ;0,0125           ;0,0752           ;0,0125           ;0,0376           ;0,0125           ;0,0376           ;0,0125           ;0,0501           ;0,0125           ;0,0251           ;0,0125           ;0,0251           ;0,0125           ;0,0125           ;0,0125           ;0,0251           ;0,0125           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           
;;   ;   ;   ;   ;   ;2019-10-24;16:50:00.003;1,45            ;1,39            ;1,29            ;236,18          ;0,0251          ;0,5763          ;0,0501          ;2,8566          ;0,1002          ;1,5661          ;0,0376          ;0,3007          ;0,0376           ;0,6264           ;0,0251           ;0,2506           ;0,0125           ;0,1629           ;0,0501           ;0,2756           ;0,0376           ;0,1253           ;0,0251           ;0,0752           ;0,0125           ;0,0626           ;0,0125           ;0,0752           ;0,0251           ;0,0251           ;0,0125           ;0,0501           ;0,0125           ;0,0251           ;0,0125           ;0,0125           ;0,0125           ;0,0251           ;0,0125           ;0,0251           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0000           ;0,0125           ;0,0125           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;236,94          ;0,0501          ;0,2631          ;0,0501          ;2,8190          ;0,0501          ;1,4659          ;0,0626          ;0,3257          ;0,0376           ;0,4886           ;0,0376           ;0,2255           ;0,0251           ;0,1002           ;0,0501           ;0,2631           ;0,0376           ;0,2380           ;0,0376           ;0,1754           ;0,0251           ;0,1128           ;0,0251           ;0,0626           ;0,0251           ;0,0626           ;0,0251           ;0,0626           ;0,0125           ;0,0251           ;0,0125           ;0,0251           ;0,0125           ;0,0376           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0251           ;0,0125           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;236,27          ;0,0501          ;0,2756          ;0,0752          ;2,6185          ;0,0251          ;1,3531          ;0,0501          ;0,3007          ;0,0376           ;0,4009           ;0,0251           ;0,2130           ;0,0251           ;0,0752           ;0,0251           ;0,3508           ;0,0251           ;0,1128           ;0,0251           ;0,2882           ;0,0251           ;0,1002           ;0,0125           ;0,0877           ;0,0125           ;0,0251           ;0,0125           ;0,0877           ;0,0125           ;0,0251           ;0,0125           ;0,0376           ;0,0125           ;0,0376           ;0,0125           ;0,0376           ;0,0125           ;0,0251           ;0,0125           ;0,0125           ;0,0125           ;0,0251           ;0,0125           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           
;;   ;   ;   ;   ;   ;2019-10-24;17:00:00.004;1,58            ;1,50            ;1,44            ;236,46          ;0,0251          ;0,5644          ;0,0376          ;3,2984          ;0,0878          ;1,4674          ;0,0376          ;0,2634          ;0,0376           ;0,5769           ;0,0251           ;0,2383           ;0,0251           ;0,1756           ;0,0376           ;0,1881           ;0,0376           ;0,1003           ;0,0251           ;0,1003           ;0,0251           ;0,0878           ;0,0125           ;0,0627           ;0,0251           ;0,0251           ;0,0125           ;0,0627           ;0,0125           ;0,0251           ;0,0125           ;0,0251           ;0,0125           ;0,0251           ;0,0125           ;0,0251           ;0,0125           ;0,0251           ;0,0125           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;237,27          ;0,0502          ;0,2634          ;0,0502          ;3,1730          ;0,0376          ;1,3670          ;0,0627          ;0,3135          ;0,0376           ;0,4640           ;0,0376           ;0,2257           ;0,0251           ;0,0878           ;0,0376           ;0,2132           ;0,0376           ;0,2132           ;0,0376           ;0,2007           ;0,0251           ;0,1380           ;0,0125           ;0,0627           ;0,0251           ;0,0752           ;0,0251           ;0,0627           ;0,0125           ;0,0376           ;0,0125           ;0,0251           ;0,0125           ;0,0376           ;0,0125           ;0,0251           ;0,0125           ;0,0125           ;0,0125           ;0,0251           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;236,60          ;0,0502          ;0,2634          ;0,0752          ;3,0476          ;0,0251          ;1,2667          ;0,0502          ;0,2885          ;0,0376           ;0,3888           ;0,0376           ;0,2383           ;0,0125           ;0,0752           ;0,0251           ;0,3010           ;0,0251           ;0,1129           ;0,0251           ;0,3010           ;0,0251           ;0,1003           ;0,0125           ;0,1129           ;0,0125           ;0,0376           ;0,0125           ;0,0878           ;0,0125           ;0,0502           ;0,0125           ;0,0376           ;0,0125           ;0,0376           ;0,0125           ;0,0376           ;0,0125           ;0,0251           ;0,0125           ;0,0125           ;0,0125           ;0,0251           ;0,0125           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           
;;   ;   ;   ;   ;   ;2019-10-24;17:10:00.097;1,58            ;1,55            ;1,48            ;236,83          ;0,0251          ;0,4894          ;0,0376          ;3,3505          ;0,0753          ;1,4682          ;0,0376          ;0,2008          ;0,0376           ;0,3890           ;0,0251           ;0,1631           ;0,0251           ;0,0753           ;0,0376           ;0,2761           ;0,0376           ;0,1631           ;0,0251           ;0,1380           ;0,0251           ;0,0502           ;0,0125           ;0,1004           ;0,0251           ;0,0251           ;0,0251           ;0,0627           ;0,0125           ;0,0376           ;0,0125           ;0,0125           ;0,0125           ;0,0251           ;0,0125           ;0,0251           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0000           ;0,0125           ;0,0125           ;0,0000           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;237,44          ;0,0502          ;0,2510          ;0,0502          ;3,3129          ;0,0251          ;1,4431          ;0,0627          ;0,2886          ;0,0376           ;0,3388           ;0,0376           ;0,1631           ;0,0251           ;0,0627           ;0,0376           ;0,2259           ;0,0251           ;0,2008           ;0,0376           ;0,2384           ;0,0251           ;0,1255           ;0,0125           ;0,0627           ;0,0251           ;0,0753           ;0,0251           ;0,0753           ;0,0125           ;0,0376           ;0,0125           ;0,0376           ;0,0125           ;0,0502           ;0,0125           ;0,0251           ;0,0125           ;0,0125           ;0,0125           ;0,0251           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;237,16          ;0,0502          ;0,2635          ;0,0627          ;3,1372          ;0,0251          ;1,3678          ;0,0502          ;0,2761          ;0,0376           ;0,2635           ;0,0251           ;0,1506           ;0,0251           ;0,0878           ;0,0251           ;0,3137           ;0,0251           ;0,1380           ;0,0251           ;0,3514           ;0,0376           ;0,1129           ;0,0125           ;0,1757           ;0,0125           ;0,0627           ;0,0125           ;0,1129           ;0,0125           ;0,0753           ;0,0125           ;0,0251           ;0,0125           ;0,0376           ;0,0125           ;0,0502           ;0,0125           ;0,0251           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0000           ;0,0000           ;0,0000           ;0,0125           ;0,0000           
;;   ;   ;   ;   ;   ;2019-10-24;17:20:00.027;1,55            ;1,50            ;1,43            ;236,65          ;0,0251          ;0,4763          ;0,0376          ;3,2088          ;0,0752          ;1,5543          ;0,0376          ;0,1880          ;0,0376           ;0,4387           ;0,0251           ;0,1880           ;0,0251           ;0,1128           ;0,0376           ;0,3008           ;0,0251           ;0,2507           ;0,0251           ;0,1504           ;0,0251           ;0,1128           ;0,0125           ;0,1003           ;0,0125           ;0,0251           ;0,0125           ;0,0627           ;0,0125           ;0,0501           ;0,0125           ;0,0251           ;0,0125           ;0,0251           ;0,0000           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;237,19          ;0,0501          ;0,3008          ;0,0627          ;3,1336          ;0,0376          ;1,4916          ;0,0501          ;0,2883          ;0,0376           ;0,3760           ;0,0376           ;0,1629           ;0,0251           ;0,1003           ;0,0376           ;0,2758           ;0,0376           ;0,1253           ;0,0376           ;0,3008           ;0,0125           ;0,1629           ;0,0125           ;0,0877           ;0,0251           ;0,0501           ;0,0251           ;0,0877           ;0,0125           ;0,0251           ;0,0125           ;0,0251           ;0,0125           ;0,0501           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0251           ;0,0125           ;0,0251           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;0,0125           ;0,0000           ;236,96          ;0,0501          ;0,2632          ;0,0752          ;2,9456          ;0,0251          ;1,4540          ;0,0501          ;0,2758          ;0,0376           ;0,3510           ;0,0251           ;0,2131           ;0,0251           ;0,1003           ;0,0251           ;0,3259           ;0,0251           ;0,2256           ;0,0376           ;0,3635           ;0,0376           ;0,1629           ;0,0125           ;0,1504           ;0,0251           ;0,0627           ;0,0125           ;0,1003           ;0,0125           ;0,0752           ;0,0125           ;0,0251           ;0,0125           ;0,0376           ;0,0125           ;0,0501           ;0,0125           ;0,0251           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0125           ;0,0000           ;0,0000           ;0,0000           ;0,0000           ;0,0125           ;0,0125           
